config_id,risk_weight,evidence_weight,need_weight,certainty_weight,workload_weight,minimum_risk_reduction,maximum_uncertainty,minimum_evidence,minimum_top_margin,minimum_top_score,mean_precision_at_1,mean_actionable_coverage,mean_selective_accuracy,mean_macro_action_precision,worst_stage_precision,minimum_action_diversity,maximum_top_action_concentration,meets_target
2707949806c706e9,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.15,0.24638672078897894,0.4729738831630663,0.490984215567738,0.18108406694969434,0.10443864229765012,4,0.5052047189451769,False
e0815088b0d5776c,0.5,0.2,0.2,0.05,0.1,0.0,0.1,0.6,0.1,0.25,0.24713712670110277,0.4270283071846445,0.5153593011082432,0.19124661583969407,0.11128526645768025,4,0.5625726462611391,False
e33c648eb4bca75e,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.0,0.2331274989958636,0.7168416251971977,0.3574995560676035,0.23396226148351906,0.10309278350515463,4,0.4904264577893821,False
5ee0438d29e19717,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.15,0.22401266124203403,0.6814072086953874,0.3560681676639679,0.22948507963358714,0.0948782535684299,4,0.5054945054945055,False
d2484749c3111cd6,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.0,0.25,0.22111787924562706,0.6304647554914523,0.37998468908021826,0.17883122625552708,0.09802073515551367,4,0.5433470176285922,False
918c96eeb58663f6,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.0,0.23793313660302953,0.6635359920489511,0.39380417294144304,0.2141203534979792,0.10318142734307825,4,0.492200623950084,False
d5a12ad8f18b7f79,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.15,0.2280382926098992,0.6281015755471407,0.39237278453780755,0.2090220981849513,0.09423604757548033,4,0.5089330024813896,False
c221e3b493e756a7,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.02,0.25,0.22524848365984237,0.5773140890253691,0.4162861319054089,0.18283686605037233,0.09532888465204957,4,0.5514547413793104,False
f7b2d720400f8526,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.0,0.248981012687057,0.5981478087636822,0.44222816896827216,0.186797972714587,0.10541871921182266,4,0.4872787610619469,False
e58cecb90483c714,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.15,0.23843731784960212,0.5641791774533247,0.4407406291902832,0.1810764668727949,0.09842931937172775,4,0.5055954088952654,False
f01e3c7d0a2b0205,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.05,0.25,0.23635356771218552,0.513391690931553,0.4646539765578845,0.18930087483588207,0.09645232815964523,4,0.5550994632143985,False
e0d1bcce06268b0b,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.0,0.26138464120356886,0.5156036327065121,0.49415327618177,0.19046340688585028,0.10797546012269939,4,0.4879018892940007,False
0a4731291bc70473,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.15,0.25155101942702973,0.49020562431892567,0.4915777924683688,0.18471271185567184,0.1070063694267516,4,0.5022176731490958,False
f3ec4a1bdfc8a701,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.2,0.1,0.25,0.25083342661332625,0.43958315429880407,0.5154943138846191,0.19385287482616842,0.10941828254847645,4,0.561806352851129,False
ed0e2704c52cec93,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.0,0.2331274989958636,0.7168416251971977,0.3574995560676035,0.23396226148351906,0.10309278350515463,4,0.4904264577893821,False
a96bbbc2307a226d,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.15,0.22401266124203403,0.6814072086953874,0.3560681676639679,0.22948507963358714,0.0948782535684299,4,0.5054945054945055,False
b522af8a6fe48308,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.0,0.25,0.22111787924562706,0.6304647554914523,0.37998468908021826,0.17883122625552708,0.09802073515551367,4,0.5433470176285922,False
c702c087f4fb022b,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.02,0.0,0.23793313660302953,0.6635359920489511,0.39380417294144304,0.2141203534979792,0.10318142734307825,4,0.492200623950084,False
67303b4a522beb4d,0.5,0.2,0.2,0.05,0.1,0.0,0.2,0.4,0.02,0.15,0.2280382926098992,0.6281015755471407,0.39237278453780755,0.2090220981849513,0.09423604757548033,4,0.5089330024813896,False
