run_id,metric_name,dimension,expected,actual,status
final:oulad:svm,weighted_f1,overall,0.834023732421809,0.834023732421809,PASS
final:oulad:svm,precision,Not-at-risk,0.8366124038749625,0.8366124038749625,PASS
final:oulad:svm,recall,Not-at-risk,0.9046436285097192,0.9046436285097192,PASS
final:oulad:svm,f1,Not-at-risk,0.8692990193534997,0.8692990193534997,PASS
final:oulad:svm,support,Not-at-risk,9260,9260.0,PASS
final:oulad:svm,precision,At-risk,0.8354147250698974,0.8354147250698974,PASS
final:oulad:svm,recall,At-risk,0.7325923504413206,0.7325923504413206,PASS
final:oulad:svm,f1,At-risk,0.7806322389619438,0.7806322389619438,PASS
final:oulad:svm,support,At-risk,6118,6118.0,PASS
final:oulad:svm,top_k_precision,budget:0.05,0.9921976592977894,0.9921976592977894,PASS
final:oulad:svm,top_k_recall,budget:0.05,0.1247139588100686,0.1247139588100686,PASS
final:oulad:svm,top_k_f1,budget:0.05,0.2215768839843182,0.2215768839843182,PASS
final:oulad:svm,top_k_ndcg,budget:0.05,0.9931109072328024,0.9931109072328024,PASS
final:oulad:svm,top_k_precision,budget:0.1,0.9752925877763328,0.9752925877763328,PASS
final:oulad:svm,top_k_recall,budget:0.1,0.2451781627983001,0.2451781627983001,PASS
final:oulad:svm,top_k_f1,budget:0.1,0.3918495297805642,0.3918495297805642,PASS
final:oulad:svm,top_k_ndcg,budget:0.1,0.9782925874474196,0.9782925874474196,PASS
final:oulad:svm,top_k_precision,budget:0.2,0.9570871261378412,0.9570871261378412,PASS
final:oulad:svm,top_k_recall,budget:0.2,0.4812030075187969,0.4812030075187969,PASS
final:oulad:svm,top_k_f1,budget:0.2,0.6404176636937132,0.6404176636937132,PASS
final:oulad:svm,top_k_ndcg,budget:0.2,0.9610763388536784,0.9610763388536784,PASS
final:oulad:xgboost,accuracy,overall,0.8352191442320198,0.8352191442320198,PASS
final:oulad:xgboost,balanced_accuracy,overall,0.8222171837237002,0.8222171837237002,PASS
final:oulad:xgboost,brier,overall,0.11592858059128912,0.11592858059128912,PASS
final:oulad:xgboost,ece,overall,0.016002413549804823,0.016002413549804823,PASS
final:oulad:xgboost,macro_f1,overall,0.8258770525030403,0.8258770525030403,PASS
final:oulad:xgboost,macro_precision,overall,0.8309568349341077,0.8309568349341077,PASS
final:oulad:xgboost,macro_recall,overall,0.8222171837237002,0.8222171837237002,PASS
final:oulad:xgboost,nll,overall,0.3657695016647739,0.3657695016647739,PASS
final:oulad:xgboost,pr_auc,overall,0.8900330155355083,0.8900330155355083,PASS
final:oulad:xgboost,risk_f1,overall,0.7855450236966824,0.7855450236966824,PASS
final:oulad:xgboost,risk_precision,overall,0.8144963144963145,0.8144963144963145,PASS
final:oulad:xgboost,risk_recall,overall,0.7585812356979404,0.7585812356979404,PASS
final:oulad:xgboost,roc_auc,overall,0.9047525818725609,0.9047525818725609,PASS
final:oulad:xgboost,weighted_f1,overall,0.8341176061842457,0.8341176061842457,PASS
final:oulad:xgboost,precision,Not-at-risk,0.8474173553719008,0.8474173553719008,PASS
final:oulad:xgboost,recall,Not-at-risk,0.88585313174946,0.88585313174946,PASS
final:oulad:xgboost,f1,Not-at-risk,0.8662090813093981,0.8662090813093981,PASS
final:oulad:xgboost,support,Not-at-risk,9260,9260.0,PASS
final:oulad:xgboost,precision,At-risk,0.8144963144963145,0.8144963144963145,PASS
final:oulad:xgboost,recall,At-risk,0.7585812356979404,0.7585812356979404,PASS
final:oulad:xgboost,f1,At-risk,0.7855450236966824,0.7855450236966824,PASS
final:oulad:xgboost,support,At-risk,6118,6118.0,PASS
final:oulad:xgboost,top_k_precision,budget:0.05,0.9973992197659298,0.9973992197659298,PASS
final:oulad:xgboost,top_k_recall,budget:0.05,0.1253677672441974,0.1253677672441974,PASS
final:oulad:xgboost,top_k_f1,budget:0.05,0.2227384928125453,0.2227384928125453,PASS
final:oulad:xgboost,top_k_ndcg,budget:0.05,0.9978609822174832,0.9978609822174832,PASS
final:oulad:xgboost,top_k_precision,budget:0.1,0.9954486345903772,0.9954486345903772,PASS
final:oulad:xgboost,top_k_recall,budget:0.1,0.2502451781627983,0.2502451781627983,PASS
final:oulad:xgboost,top_k_f1,budget:0.1,0.3999477533960293,0.3999477533960293,PASS
final:oulad:xgboost,top_k_ndcg,budget:0.1,0.995968648628046,0.995968648628046,PASS
final:oulad:xgboost,top_k_precision,budget:0.2,0.9752925877763328,0.9752925877763328,PASS
final:oulad:xgboost,top_k_recall,budget:0.2,0.4903563255966002,0.4903563255966002,PASS
final:oulad:xgboost,top_k_f1,budget:0.2,0.6525995214270176,0.6525995214270176,PASS
final:oulad:xgboost,top_k_ndcg,budget:0.2,0.9783221735897064,0.9783221735897064,PASS
