domain,model,fold,seed,stage,n_models,accuracy,risk_precision,risk_f1,ap,roc_auc,risk_recall,recall_at_20,threshold,n,prevalence
uci,LR,2,1201,S0,1,0.7142857142857143,0.4090909090909091,0.4576271186440678,0.41673031842166147,0.6866055456171736,0.5192307692307693,0.38461538461538464,0.56,224,0.23214285714285715
uci,LR,2,1201,S1,1,0.8392857142857143,0.6176470588235294,0.7,0.8144559348103795,0.9265429338103757,0.8076923076923077,0.6538461538461539,0.45,224,0.23214285714285715
uci,LR,2,1201,S2,1,0.9241071428571429,0.8301886792452831,0.8380952380952381,0.9251325660309666,0.9731663685152058,0.8461538461538461,0.7692307692307693,0.7,224,0.23214285714285715
uci,DT,2,1201,S0,1,0.7857142857142857,0.5344827586206896,0.5636363636363636,0.4625380907089952,0.7483228980322004,0.5961538461538461,0.46153846153846156,0.58,224,0.23214285714285715
uci,DT,2,1201,S1,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,DT,2,1201,S2,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,RF,2,1201,S0,1,0.7946428571428571,0.5517241379310345,0.5818181818181818,0.5473607642308922,0.8089221824686942,0.6153846153846154,0.5384615384615384,0.46,224,0.23214285714285715
uci,RF,2,1201,S1,1,0.84375,0.6049382716049383,0.7368421052631579,0.7293796129048176,0.9348166368515205,0.9423076923076923,0.6730769230769231,0.36,224,0.23214285714285715
uci,RF,2,1201,S2,1,0.8883928571428571,0.6901408450704225,0.7967479674796748,0.8273398194573447,0.9536001788908766,0.9423076923076923,0.7115384615384616,0.45,224,0.23214285714285715
uci,SVM,2,1201,S0,1,0.6517857142857143,0.35555555555555557,0.4507042253521127,0.3955949272447905,0.6882826475849733,0.6153846153846154,0.40384615384615385,0.36,224,0.23214285714285715
uci,SVM,2,1201,S1,1,0.8035714285714286,0.5512820512820513,0.6615384615384615,0.8102093132826311,0.9233005366726297,0.8269230769230769,0.6538461538461539,0.28,224,0.23214285714285715
uci,SVM,2,1201,S2,1,0.8258928571428571,0.5764705882352941,0.7153284671532847,0.8759265776761296,0.9530411449016101,0.9423076923076923,0.7115384615384616,0.14,224,0.23214285714285715
uci,XGB,2,1201,S0,1,0.7366071428571429,0.4444444444444444,0.48695652173913045,0.4262467886555929,0.7461985688729875,0.5384615384615384,0.4230769230769231,0.43,224,0.23214285714285715
uci,XGB,2,1201,S1,1,0.8482142857142857,0.6285714285714286,0.7213114754098361,0.7121836667886452,0.9139087656529516,0.8461538461538461,0.5961538461538461,0.37,224,0.23214285714285715
uci,XGB,2,1201,S2,1,0.8705357142857143,0.6455696202531646,0.7786259541984732,0.8279825525831948,0.9464445438282648,0.9807692307692307,0.6153846153846154,0.28,224,0.23214285714285715
uci,CatBoost,2,1201,S0,1,0.7455357142857143,0.4647887323943662,0.5365853658536586,0.475304657379764,0.7571556350626117,0.6346153846153846,0.46153846153846156,0.42,224,0.23214285714285715
uci,CatBoost,2,1201,S1,1,0.8526785714285714,0.6172839506172839,0.7518796992481203,0.7201270746467551,0.9286672629695886,0.9615384615384616,0.6346153846153846,0.33,224,0.23214285714285715
uci,CatBoost,2,1201,S2,1,0.8794642857142857,0.6666666666666666,0.7874015748031497,0.7583310679743352,0.9428667262969588,0.9615384615384616,0.6730769230769231,0.38,224,0.23214285714285715
uci,MLP,2,1201,S0,1,0.6830357142857143,0.379746835443038,0.4580152671755725,0.39525128673484256,0.6712880143112702,0.5769230769230769,0.34615384615384615,0.13,224,0.23214285714285715
uci,MLP,2,1201,S1,1,0.8035714285714286,0.5555555555555556,0.6451612903225806,0.6416309437268253,0.8698568872987478,0.7692307692307693,0.5769230769230769,0.07,224,0.23214285714285715
uci,MLP,2,1201,S2,1,0.8928571428571429,0.8333333333333334,0.7446808510638298,0.8757382381217245,0.9585196779964222,0.6730769230769231,0.7115384615384616,0.5,224,0.23214285714285715
uci,LR,2,2026,S0,1,0.7142857142857143,0.4090909090909091,0.4576271186440678,0.41673031842166147,0.6866055456171736,0.5192307692307693,0.38461538461538464,0.56,224,0.23214285714285715
uci,LR,2,2026,S1,1,0.8392857142857143,0.6176470588235294,0.7,0.8144559348103795,0.9265429338103757,0.8076923076923077,0.6538461538461539,0.45,224,0.23214285714285715
uci,LR,2,2026,S2,1,0.9241071428571429,0.8301886792452831,0.8380952380952381,0.9251325660309666,0.9731663685152058,0.8461538461538461,0.7692307692307693,0.7,224,0.23214285714285715
uci,DT,2,2026,S0,1,0.7857142857142857,0.5344827586206896,0.5636363636363636,0.4625380907089952,0.7483228980322004,0.5961538461538461,0.46153846153846156,0.58,224,0.23214285714285715
uci,DT,2,2026,S1,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,DT,2,2026,S2,1,0.8214285714285714,0.581081081081081,0.6825396825396826,0.7359019038218003,0.918884168157424,0.8269230769230769,0.6730769230769231,0.59,224,0.23214285714285715
uci,RF,2,2026,S0,1,0.7991071428571429,0.5660377358490566,0.5714285714285714,0.5667697130239923,0.8130590339892666,0.5769230769230769,0.5384615384615384,0.46,224,0.23214285714285715
uci,RF,2,2026,S1,1,0.8928571428571429,0.71875,0.7931034482758621,0.7181375978101877,0.9339221824686941,0.8846153846153846,0.6923076923076923,0.47,224,0.23214285714285715
uci,RF,2,2026,S2,1,0.8660714285714286,0.6410256410256411,0.7692307692307693,0.8145857054659499,0.9524821109123435,0.9615384615384616,0.7115384615384616,0.41,224,0.23214285714285715
uci,SVM,2,2026,S0,1,0.6517857142857143,0.35555555555555557,0.4507042253521127,0.3955949272447905,0.6882826475849733,0.6153846153846154,0.40384615384615385,0.36,224,0.23214285714285715
uci,SVM,2,2026,S1,1,0.8035714285714286,0.5512820512820513,0.6615384615384615,0.8102093132826311,0.9233005366726297,0.8269230769230769,0.6538461538461539,0.28,224,0.23214285714285715
uci,SVM,2,2026,S2,1,0.8258928571428571,0.5764705882352941,0.7153284671532847,0.8759265776761296,0.9530411449016101,0.9423076923076923,0.7115384615384616,0.14,224,0.23214285714285715
uci,XGB,2,2026,S0,1,0.7321428571428571,0.4411764705882353,0.5,0.4226624846646638,0.7422853309481215,0.5769230769230769,0.38461538461538464,0.36,224,0.23214285714285715
uci,XGB,2,2026,S1,1,0.84375,0.6231884057971014,0.7107438016528925,0.7104565355148712,0.9150268336314847,0.8269230769230769,0.6153846153846154,0.36,224,0.23214285714285715
uci,XGB,2,2026,S2,1,0.875,0.6578947368421053,0.78125,0.8258779981118121,0.9446556350626117,0.9615384615384616,0.6346153846153846,0.29,224,0.23214285714285715
uci,CatBoost,2,2026,S0,1,0.6473214285714286,0.3805309734513274,0.5212121212121212,0.4730027447443806,0.7465339892665473,0.8269230769230769,0.4423076923076923,0.3,224,0.23214285714285715
uci,CatBoost,2,2026,S1,1,0.8482142857142857,0.6153846153846154,0.7384615384615385,0.7505168688405455,0.9290026833631485,0.9230769230769231,0.6538461538461539,0.33,224,0.23214285714285715
uci,CatBoost,2,2026,S2,1,0.8571428571428571,0.6282051282051282,0.7538461538461538,0.8064783976097932,0.9465563506261181,0.9423076923076923,0.6923076923076923,0.32,224,0.23214285714285715
uci,MLP,2,2026,S0,1,0.7232142857142857,0.3611111111111111,0.29545454545454547,0.37791318617135566,0.6977862254025045,0.25,0.3076923076923077,0.45,224,0.23214285714285715
uci,MLP,2,2026,S1,1,0.8258928571428571,0.6585365853658537,0.5806451612903226,0.6056231738416625,0.8604651162790697,0.5192307692307693,0.5769230769230769,0.39,224,0.23214285714285715
uci,MLP,2,2026,S2,1,0.8794642857142857,0.7192982456140351,0.7522935779816514,0.8017584584229185,0.9321332737030411,0.7884615384615384,0.6538461538461539,0.17,224,0.23214285714285715
