domain,model,fold,seed,stage,ap,roc_auc,risk_f1,risk_recall,recall_at_20,n,prevalence,n_models,one_weight_all_stages
oulad,SVM,0,42,75pct,0.896813193455015,0.9214553878212117,0.7971195992485911,0.7270131353512279,0.5813820673900628,5167,0.3388813624927424,1,True
oulad,SVM,0,42,100pct,0.9177510889260903,0.9368289175495566,0.8339100346020761,0.7489123679303915,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,XGB,0,42,20pct,0.7716382881209369,0.7956350802512693,0.6803044719314938,0.8418367346938775,0.3924646781789639,5963,0.4273016937782995,1,True
oulad,XGB,0,42,35pct,0.8092834092521257,0.8298953787849803,0.6998426435877262,0.7648323301805675,0.43895098882201206,5742,0.4050853361198189,1,True
oulad,XGB,0,42,50pct,0.8610621385589132,0.8826777919925661,0.737427681352915,0.7864261983863313,0.5011865211200759,5523,0.38149556400506973,1,True
oulad,XGB,0,42,75pct,0.9024578875582149,0.9254534377812879,0.8005970149253732,0.7658480868075386,0.5819531696173615,5167,0.3388813624927424,1,True
oulad,XGB,0,42,100pct,0.9281385806394824,0.9471554182198204,0.8419255718675316,0.7663144810441268,0.6233685518955874,5025,0.3201990049751244,1,True
oulad,CatBoost,0,42,20pct,0.7680772795322032,0.7941291191552644,0.6835359842260926,0.8163265306122449,0.39717425431711145,5963,0.4273016937782995,1,True
oulad,CatBoost,0,42,35pct,0.8088667263864834,0.8308667320444382,0.6969155118462226,0.6702493551160791,0.44325021496130695,5742,0.4050853361198189,1,True
oulad,CatBoost,0,42,50pct,0.8586646818985986,0.8831744914075864,0.7401276897611728,0.7427622211675368,0.4973896535358329,5523,0.38149556400506973,1,True
oulad,CatBoost,0,42,75pct,0.9015388074028925,0.9254455801101276,0.7966656743078298,0.7641347801256425,0.5825242718446602,5167,0.3388813624927424,1,True
oulad,CatBoost,0,42,100pct,0.9237242465971919,0.9443113458691813,0.8334452652787105,0.7712865133623369,0.6221255438160348,5025,0.3201990049751244,1,True
oulad,MLP,0,42,20pct,0.7664782375488282,0.7934419899280807,0.6847469338400415,0.7778649921507065,0.3924646781789639,5963,0.4273016937782995,1,True
oulad,MLP,0,42,35pct,0.8065470540979426,0.8285960459201653,0.7,0.7403267411865864,0.44282029234737746,5742,0.4050853361198189,1,True
oulad,MLP,0,42,50pct,0.859176579189077,0.882525239277128,0.7431532198371577,0.7147603227337447,0.4978642619838633,5523,0.38149556400506973,1,True
oulad,MLP,0,42,75pct,0.9012608765113281,0.9245753848252654,0.8013325257419746,0.7555682467161622,0.5808109651627641,5167,0.3388813624927424,1,True
oulad,MLP,0,42,100pct,0.9273274121849011,0.946291935148164,0.841959972394755,0.7582349285270354,0.6233685518955874,5025,0.3201990049751244,1,True
oulad,LR,0,1201,20pct,0.7565228572241014,0.7891089040639344,0.685799601857996,0.8112244897959183,0.3881475667189953,5963,0.4273016937782995,1,True
oulad,LR,0,1201,35pct,0.8003065885332785,0.8265452294699367,0.6998173330627157,0.7411865864144453,0.4346517626827171,5742,0.4050853361198189,1,True
oulad,LR,0,1201,50pct,0.8530753301240185,0.8794108297422776,0.7434530706836616,0.7612719506407214,0.4897959183673469,5523,0.38149556400506973,1,True
oulad,LR,0,1201,75pct,0.8968732150771965,0.9217342515551501,0.7952706907280647,0.7298686464877213,0.579097658480868,5167,0.3388813624927424,1,True
oulad,LR,0,1201,100pct,0.9200839502658325,0.9390658590510346,0.8367972742759796,0.7632069608452455,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,DT,0,1201,20pct,0.7150757932565073,0.7452645085514777,0.6545580349420516,0.7425431711145997,0.37558869701726844,5963,0.4273016937782995,1,True
oulad,DT,0,1201,35pct,0.7527971215628934,0.7776169903000598,0.6552955176517256,0.710232158211522,0.41917454858125536,5742,0.4050853361198189,1,True
oulad,DT,0,1201,50pct,0.8149628246540579,0.8495594033049199,0.7002758966641586,0.6625533934504034,0.4736592311343142,5523,0.38149556400506973,1,True
oulad,DT,0,1201,75pct,0.867907192371753,0.8993568579747673,0.7667673716012084,0.7247287264420331,0.5785265562535694,5167,0.3388813624927424,1,True
oulad,DT,0,1201,100pct,0.889173974843607,0.9172077839378323,0.8017955801104972,0.7215661901802362,0.6215040397762586,5025,0.3201990049751244,1,True
oulad,RF,0,1201,20pct,0.7530108355570085,0.7767310393016313,0.66624,0.8171114599686028,0.3873626373626374,5963,0.4273016937782995,1,True
oulad,RF,0,1201,35pct,0.7937792607146241,0.815259257432023,0.6842105263157895,0.7712811693895099,0.4337919174548581,5742,0.4050853361198189,1,True
oulad,RF,0,1201,50pct,0.8514783083089696,0.8735167096630057,0.733430091920658,0.7195064072140485,0.4978642619838633,5523,0.38149556400506973,1,True
oulad,RF,0,1201,75pct,0.8967550025218352,0.9185263155078998,0.7932569974554707,0.712164477441462,0.5825242718446602,5167,0.3388813624927424,1,True
oulad,RF,0,1201,100pct,0.9228325600172618,0.9414419839806242,0.8356020942408376,0.7439403356121814,0.6221255438160348,5025,0.3201990049751244,1,True
